x,y,feature0,feature1,feature2
0,0,-0.7415607187460981,-1.399281255478264,0.6525897272273447
0,1,0.7979341340704186,-0.7362573984491699,-0.939325856884505
0,2,1.307435234668379,0.32176590171380054,-0.1742719535233286
0,3,0.8355405347155751,1.2505679695057605,-0.372226141668994
0,4,0.2503216090234992,-0.07736860117532825,-0.48623490565992017
0,5,0.8590270375036925,0.35914944981776314,-1.6141405251560068
0,6,1.4310944141154678,1.1914114705435168,-1.1091232436685003
0,7,1.528295071921934,1.560434331728884,-1.2346727139526983
0,8,1.589001616430445,0.5411204453554712,-1.843835244621529
0,9,1.1240718210641172,1.0324007189973248,-0.9884289031734808
0,10,1.260459344139316,1.6408453818815647,-1.0925409573047244
0,11,0.8400940079349074,1.5814845113276228,-1.218249434952932
0,12,1.6896267241207166,1.7827739517359649,-1.0410133618240633
0,13,2.1100786361181245,1.6689058227056093,-1.5741173171017508
0,14,0.9151316885712963,1.4781837416198138,-1.1891009371303842
0,15,1.4415463852666919,1.8130699343698298,-0.36998689922613115
0,16,1.279864495589047,0.744332271539174,-1.7277468159754308
0,17,0.0005736030869204779,1.6924239490527448,-0.17935784912636685
0,18,1.0566278027488356,0.9115753129683591,-0.8843418432252723
0,19,0.18515378551120723,-0.5993121872673507,-1.1990356527964314
0,20,0.08249879345976564,0.7480436979409538,-0.22120717488228728
0,21,0.16574979146963922,0.5516288973224003,-0.03708547384117527
0,22,0.16201506646119623,-0.6647878755103082,-0.7198822819672864
0,23,-0.3269449222238198,0.4101790398253702,-0.28851737080525125
0,24,0.26150232355062447,0.2443910463562804,-0.006700421322567054
0,25,0.21115070107428072,0.8747316310543606,-0.2605428926202019
0,26,1.1455003216331352,0.5031787559262663,-0.7153789018560379
0,27,1.0267928017385086,1.2937366196337279,-0.4758477974847045
0,28,0.8538955411954501,0.9553343250697797,-0.8260195539588236
0,29,-1.3036033701721013,0.014897868359070747,0.033136156553
0,30,0.1351862180950093,-0.37523667479456463,-0.5380216983354997
0,31,0.015769923748157243,-0.30587960316957863,-0.5237966516343123
0,32,0.12235159033496477,-0.16873951155671096,-0.04609351856235327
0,33,-1.136643614248449,-0.39364471363551845,0.5537352697046387
0,34,-0.20433849471601068,-0.23520790400344072,0.35797463930786944
0,35,-0.7565811451274895,-1.3768072007827812,0.2082539946701284
0,36,-0.5836203200151207,-0.8246489459141412,0.6777411553799747
0,37,-0.16970625665718178,-0.4668253691321163,0.3929860357568647
0,38,0.5927302506700463,0.9144848105880763,-0.33745466616911696
0,39,0.2533640134525134,1.4211152049156197,-0.3697203600302555
0,40,0.5195963403402355,1.0236765939466124,-0.3283397989627856
0,41,0.2367438777439529,0.13587985075356204,-0.4274046286150963
0,42,0.8801841197973639,0.25682383538405645,-1.3334124138966499
0,43,-0.6156700575031879,-0.00654661648598938,0.8509488290614402
0,44,-0.33980391234136065,-0.27283872433884715,0.8672160026557825
0,45,0.9976614097011185,0.9149312070832205,-0.12101288656688305
0,46,0.536043453816126,0.37953864258942954,-1.1091085341796718
0,47,-0.13402201503937208,0.2573769442352655,-0.24058659127108162
0,48,-0.3094913230731296,-0.768203712523587,-0.6388318375213962
0,49,0.47829910604201725,-0.3357116068028954,-0.04974148883398115
0,50,-0.7338214572814293,-1.6789223188626397,0.9289607186717832
0,51,-1.8073690051333908,-1.515020851166086,0.5213702383452476
0,52,-0.8583587071870543,-1.6772281964158307,1.824857101141984
0,53,-1.2382881981699116,-1.9628432317242326,0.44465484968614555
0,54,-0.9092504342012842,-1.092993693544495,1.2328982246590743
0,55,-0.5780261965959869,-0.9892224075549692,0.7743117402333316
0,56,-0.901622614249144,-1.018150805430881,0.9577929246155816
0,57,-0.5498227019947248,-0.5380542400086946,-0.24020877687984854
0,58,0.9528176701990143,-0.42806412858771703,-1.08405358158003
0,59,-0.6144424467846277,-1.4134599483668464,0.31370232258864156
0,60,-0.9165440748720663,-0.5178322365282341,0.6404813433035583
0,61,-0.4536530649956753,0.0408621038952392,-0.4550074859200415
0,62,1.7285312193076061,0.919792842632164,-1.0227041642189085
0,63,0.6427473097981016,0.5982631868109445,-1.1319034974847815
0,64,0.21797634581960068,0.7285949312964284,-0.05775981471416344
0,65,-0.5972135165929244,-0.2752060263534612,-0.11583873476696763
0,66,0.11282248787018603,0.5222456033733329,-0.3556379114012516
