x,y,feature0,feature1,feature2
0,0,-1.017300474741271,-1.2352841372295835,1.5514293212052703
0,1,0.8559807397519449,-1.3577691253901911,-0.31973959983113714
0,2,0.41549580252977536,-0.03989540554790154,-1.0573560747940014
0,3,1.2614652855214115,0.7194881291667907,-0.08095536196156825
0,4,-0.21304453304258011,0.04923498713093564,0.0019605086140680626
0,5,1.5844845541383663,-0.3510893004743823,-1.2350035972091817
0,6,0.8577094498745295,1.2628582892104958,-0.3851090933886408
0,7,1.4070972220287603,1.8187951342167128,-0.5006984866742673
0,8,1.120505089784718,0.06216767899736061,-2.137633202040941
0,9,0.9066287342220107,1.3553126798043935,-0.5603634774426938
0,10,1.5141413136242055,1.557419711916636,-1.4152144676936922
0,11,0.2448797601099134,1.6063560680131843,-1.4172708995289167
0,12,1.3121763275413547,1.4933412118281773,-1.2331885312118045
0,13,2.015814766853797,0.9787245334794138,-1.244017755465915
0,14,0.43009166507391194,1.3552097753360293,-1.1408651850294151
0,15,1.6246940027452301,1.2607956148221464,0.49388970092521095
0,16,1.3090432409243793,-0.3532968929662808,-0.98819777434807
0,17,-0.23335509912597474,1.4546032945012757,0.108894912749664
0,18,0.7459204297554438,0.9882073362209238,-0.6574016503863734
0,19,-0.31620070093655506,-0.4326697840040112,-1.183332628828307
0,20,-0.17826499088895265,-0.25969238034884845,0.21946610448392406
0,21,0.45470221412697864,0.22238534690753486,0.6264491702744995
0,22,0.7872121670017024,-0.9740441351309383,2.5713898754643573e-05
0,23,-0.2532020532901445,1.2725534226585675,0.45361910940943284
0,24,0.273751203175472,0.2642731629505238,-0.03083371052119326
0,25,0.15909961732504876,0.9523084152431487,0.3044706323663784
0,26,1.442233766915787,0.30992586584492104,-0.667925417745613
0,27,1.2038374472649251,0.7314739036507998,-0.6678568246178738
0,28,0.28720679953696704,0.9171091317180385,-1.4880005361907531
0,29,-0.45297235470391545,0.5829972065627854,0.08005125351937464
0,30,0.544301452441086,-0.9492592621871637,-0.5988673119507546
0,31,0.48184348949087696,0.11846322308942411,-1.0011232678315054
0,32,-0.03330295016037692,-0.27609548331212347,0.15040848972897605
0,33,-1.0296028935881678,-0.6991455869150379,0.41426229848621776
0,34,-0.41551742238023265,-0.04798419068361395,0.12839038859599874
0,35,-0.9153744906032866,-1.1612813340611547,-0.16641833653025676
0,36,-0.2652404659060409,-1.623253691206929,0.9028562734136281
0,37,0.20142369685613262,-0.6289254516297592,-0.08129804940417806
0,38,-0.37313852837143885,0.710757741103362,-0.07683624294444476
0,39,-0.2860292664516172,1.425943182144884,-0.6518073794613695
0,40,0.4984773677918127,1.1176890439828362,-0.33159617595172397
0,41,-0.14531902484741335,0.5584368133696737,0.34146446493929505
0,42,0.9260776558444946,0.07520002561451773,-1.4398274173682812
0,43,-0.59693660767854,-0.2558808456896578,1.185845380790111
0,44,-0.5254885401191107,-0.7614501872325665,1.3601228838010133
0,45,1.0613409347739156,0.7117024900338499,-0.1804961738772391
0,46,0.7319679897251609,-0.5016124123856678,-0.6949529978705562
0,47,-0.22741924790175927,0.5522883911528774,-0.47060551280258733
0,48,0.44446881324078824,-0.9117074396897203,-0.7300662258091309
0,49,0.3287383944759748,-0.3799308771764881,-0.5452841095152754
0,50,-0.8127636302130364,-1.0825060880899668,1.3096391994647398
0,51,-1.4178338872781282,-0.7649617343673111,0.7243940913942274
0,52,-0.8298464675750842,-1.9406702635818318,2.0116219882086694
0,53,-0.8869898310937966,-0.9810728033054343,0.6405021631131037
0,54,-1.6474979283280107,-0.5988132823789417,0.8047197561937293
0,55,-0.90784333531437,-0.8499962783729998,1.3639911972822245
0,56,-0.6962613616155569,-0.4756491097379638,1.4955892210879163
0,57,-0.8018092803473653,-0.4817772429173879,-0.04416781513995764
0,58,0.42311178817061,-0.22448283292958757,-1.6842786225681807
0,59,-0.6393197343458947,-0.9730539286062425,0.39199335976742394
0,60,-0.6878158438440144,-0.8511453329921106,1.5153998194876948
0,61,-0.9314807824504413,0.20609037006946185,-0.42799986199570067
0,62,1.3105398297162107,0.30463395120139536,-0.9789147317839295
0,63,0.4580919343040296,0.22803502941734044,-0.22406518823183075
0,64,-0.0271398417855887,-0.1958082941564886,0.43410641852473814
0,65,-1.0394002716077142,-0.24987301341941542,0.13887817559985263
0,66,-0.1718959806358983,0.12646473218823,-0.25444753305989193
