x,y,feature0,feature1,feature2
0,0,-0.5049031619967621,-0.06665193866439317,0.7933859920552931
0,1,0.8015375221524783,-1.842479708027397,-0.8454775031768574
0,2,1.79848743726709,0.2605647566461695,-0.4994762303809145
0,3,1.3951657514024085,1.0212526902506145,0.44880460955940765
0,4,-0.03175050892246634,0.48227932793424,0.7297311099124302
0,5,2.05995792261984,-0.44079514394907765,-0.9408498113992638
0,6,0.9840228461271743,2.0009297346697954,-0.0653397939500405
0,7,1.4920308214897895,2.2946341887739155,0.03203277307667845
0,8,0.27725514499576503,0.9761098808228004,-1.6720016354693297
0,9,0.5244043548952272,1.58923920140963,-0.8078512491792268
0,10,2.113609029708982,1.8098512446009727,-0.11978188482114566
0,11,-0.017188089447942638,1.5841546523179129,-0.7241408523081472
0,12,2.1296294141595684,0.7351186764057941,-0.5081065484207318
0,13,0.8717689542222163,0.8982456948774069,-1.0637881844281132
0,14,0.251692495871958,0.9384691718654237,-0.4702351477346788
0,15,0.7605332533947542,2.3408489385860354,0.503044390235015
0,16,1.711118432124268,0.8783090718908633,-0.7128955623440036
0,17,-0.17691694435411207,1.9232976307869873,0.13106151356003384
0,18,0.6657317242926813,0.3388995473825287,-0.9081226190513906
0,19,-0.3707887054188037,-0.5134206166710311,-1.0967964029234865
0,20,0.5614090251635736,0.014168672281685826,0.34622857006380997
0,21,1.259309705739232,-0.33247598626616304,0.1198929880206919
0,22,0.6360964612487643,-1.377858132958898,0.15115415859563966
0,23,0.07054090787927815,1.4540002306652753,0.7037159910788598
0,24,0.6285618760252418,0.7323741723857247,0.1965786383693392
0,25,-0.2044814948548831,0.09593652406808818,0.5190709336216444
0,26,1.476472657955986,0.19931833916500008,-0.11912021103681418
0,27,0.6463886146153767,0.7098107696842715,-0.40106461357358886
0,28,-0.30642867137189583,0.7963883283935607,-0.6895620680556587
0,29,0.011838322711395654,0.7568119800466704,0.21872035465836062
0,30,1.0636544972242021,-0.8036260498768649,-0.2658058142391755
