x,y,feature0,feature1,feature2
0,0,-1.0499252432959696,-1.222734366830279,1.568475688554472
0,1,0.7623107875190381,-1.3921656680671743,-0.21694221506354774
0,2,0.43217898294751084,-0.034830311822759696,-1.0552969954114977
0,3,1.267044542349879,0.7248972760540172,-0.10322874950174722
0,4,-0.09381163637222999,0.06668709723151159,-0.07204808418663317
0,5,1.6513080344230024,-0.3674953455984345,-1.2632019369843275
0,6,0.7920770104887286,1.1240347277070517,-0.3302860297079646
0,7,1.3566421274843314,1.678476812245795,-0.471931071000136
0,8,1.0776655916048217,-0.11857410308433189,-2.1144455019181887
0,9,1.0418477884774635,1.369902742220917,-0.6600086671209544
0,10,1.534822521455908,1.5252942024186447,-1.4093660275704838
0,11,0.19468353160478583,1.522437809751991,-1.3955525395501853
0,12,1.2805902670077367,1.4169460935274,-1.2168852954716989
0,13,1.9975886186163885,0.9698159270260768,-1.2454082300764668
0,14,0.5126380548481714,1.4918098243715026,-1.2032846641066772
0,15,1.7848951382727467,1.3974382186994792,0.36274516927064576
0,16,1.464721476858323,-0.21494119175627718,-1.0722963969501742
0,17,0.1344044148448053,1.7810302193946286,-0.1948890987213019
0,18,1.0066323983468253,1.2546304911696862,-0.9027483050273258
0,19,0.041279525009762785,0.02509265604589441,-1.419484862473048
0,20,0.13288546947457208,0.035214473307995,0.0021894308971963767
0,21,0.7201825981737098,0.40632697680422497,0.3880458995968214
0,22,0.9134166599520835,-0.7787372673953723,-0.09338720564226737
0,23,-0.09261790529498218,1.3534474847803788,0.28304340894777225
0,24,0.23810031923073863,0.19059581339340378,0.005953070276625207
0,25,0.0944308586291395,0.8945607447512606,0.3558934242421967
0,26,1.2693744797724231,0.10664488400792188,-0.47892461955875754
0,27,1.0553738927354013,0.5385739096752538,-0.48833399327303806
0,28,0.20075293682972314,0.8037509152854607,-1.3929670864449701
0,29,-0.2821134306890327,0.7560117491020472,-0.18511419263722043
0,30,0.7797452578847465,-0.8906116887402326,-0.795217566974216
0,31,0.5182387819627439,0.06662521331687696,-0.9578254278486671
0,32,-0.3420315434629338,-0.4980392474746973,0.5048292641903407
0,33,-1.0446135056361847,-0.9256739195443198,0.45849258215134064
0,34,-0.40620495767236114,-0.11582664544903956,0.10565865755502529
0,35,-0.891954185505398,-1.1950316964701775,-0.21628967515510072
0,36,-0.33677260236919904,-1.6745817704492945,0.9882222368648466
0,37,0.06349512833682885,-0.7305740048737112,0.11858281341791212
0,38,-0.8754986138155694,0.2200313356006684,0.2914689975577591
0,39,-0.6829005300528911,1.222215468033491,-0.34176722790059844
0,40,0.3842468314155848,0.8824068164228012,-0.23466003485809023
0,41,-0.30549427806127033,0.47740691343434327,0.44334733725537123
0,42,0.6708983048565819,-0.0925058061043093,-1.2518701263550411
